Column1;Column2;Column3;Column4;Column5;Column6
A81758FFFE066012;2021-11-04 00:45;22.915;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 00:45;26.93;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 00:45;25.913;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 01:00;27.664;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 01:00;23.192;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 01:00;23.755;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 01:00;26.939;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 01:00;25.928;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 01:15;27.669;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 01:15;23.201;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 01:15;23.759;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 01:15;26.944;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 01:15;25.929;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 01:30;27.673;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 01:30;23.182;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 01:30;23.761;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 01:30;26.952;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 01:30;25.928;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 01:45;27.672;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 01:45;23.178;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 01:45;23.751;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 01:45;26.938;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 01:45;25.936;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 02:00;27.672;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 02:00;23.184;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 02:00;23.755;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 02:00;26.946;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 02:00;25.931;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 02:15;27.671;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 02:15;23.177;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 02:15;23.752;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 02:15;26.958;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 02:15;25.928;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 02:30;27.67;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 02:30;23.185;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 02:30;23.752;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 02:30;26.949;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 02:30;25.908;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 02:45;27.666;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 02:45;23.184;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 02:45;23.75;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 02:45;26.941;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 02:45;25.926;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 03:00;27.665;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 03:00;23.183;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 03:00;22.885;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 03:00;26.948;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 03:00;25.926;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 03:15;27.662;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 03:15;23.17;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 03:15;23.751;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 03:15;26.943;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 03:15;25.933;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 03:30;27.659;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 03:30;23.18;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 03:30;23.755;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 03:30;26.958;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 03:30;25.934;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 03:45;27.658;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 03:45;23.179;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 03:45;23.752;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 03:45;26.954;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 03:45;25.937;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 04:00;27.655;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 04:00;23.178;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 04:00;23.753;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 04:00;26.948;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 04:00;25.939;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 04:15;27.653;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 04:15;23.179;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 04:15;23.749;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 04:15;26.942;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 04:15;25.937;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 04:30;27.649;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 04:30;23.18;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 04:30;23.749;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 04:30;26.945;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 04:30;25.933;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 04:45;27.649;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 04:45;23.175;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 04:45;23.749;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 04:45;26.941;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 04:45;25.933;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 05:00;27.646;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 05:00;23.179;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 05:00;23.745;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 05:00;26.934;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 05:00;25.932;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 05:15;27.645;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 05:15;23.17;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 05:15;22.889;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 05:15;26.94;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 05:15;25.929;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 05:30;27.642;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 05:30;23.18;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 05:30;23.74;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 05:30;26.934;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 05:30;25.931;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 05:45;27.64;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 05:45;23.176;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 05:45;23.737;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 05:45;26.933;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 05:45;25.926;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 06:00;27.637;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 06:00;23.172;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 06:00;23.736;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 06:00;26.928;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 06:00;25.927;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 06:15;27.638;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 06:15;23.171;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 06:15;23.734;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 06:15;26.927;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 06:15;25.924;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 06:30;27.637;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 06:30;23.17;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 06:30;23.728;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 06:30;26.933;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 06:30;25.923;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 06:45;27.635;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 06:45;23.169;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 06:45;22.893;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 06:45;26.92;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 06:45;25.92;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 07:00;27.635;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 07:00;23.167;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 07:00;22.901;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 07:00;26.926;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 07:00;25.922;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 07:15;27.638;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 07:15;23.176;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 07:15;23.741;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 07:15;26.927;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 07:15;25.922;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 07:30;27.641;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 07:30;23.163;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 07:30;23.735;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 07:30;26.922;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 07:30;25.911;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 07:45;27.645;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 07:45;23.172;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 07:45;23.731;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 07:45;26.928;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 07:45;25.919;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 08:00;27.648;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 08:00;23.168;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 08:00;23.725;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 08:00;26.921;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 08:00;25.916;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 08:15;27.645;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 08:15;23.166;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 08:15;23.721;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 08:15;26.921;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 08:15;25.916;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 08:30;27.647;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 08:30;23.16;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 08:30;23.719;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 08:30;26.93;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 08:30;25.914;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 08:45;27.646;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 08:45;23.164;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 08:45;23.715;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 08:45;26.916;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 08:45;25.915;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 09:00;27.647;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 09:00;23.156;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 09:00;23.715;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 09:00;26.918;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 09:00;25.907;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 09:15;27.645;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 09:15;23.161;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 09:15;23.714;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 09:15;26.927;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 09:15;25.906;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 09:30;27.644;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 09:30;23.166;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 09:30;23.715;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 09:30;26.93;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 09:30;25.91;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 09:45;27.641;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 09:45;23.16;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 09:45;23.712;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 09:45;26.923;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 09:45;25.91;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 10:00;27.64;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 10:00;23.165;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 10:00;23.713;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 10:00;26.928;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 10:00;25.911;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 10:15;27.641;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 10:15;23.156;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 10:15;23.71;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 10:15;26.924;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 10:15;25.908;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 10:30;27.639;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 10:30;23.165;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 10:30;23.71;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 10:30;26.923;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 10:30;25.911;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 10:45;27.638;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 10:45;23.168;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 10:45;23.709;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 10:45;26.914;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 10:45;25.907;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 11:00;27.638;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 11:00;23.163;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 11:00;23.709;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 11:00;26.915;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 11:00;25.908;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 11:15;27.634;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 11:15;23.154;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 11:15;23.708;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 11:15;26.92;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 11:15;25.905;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 11:30;27.633;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 11:30;23.166;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 11:30;23.707;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 11:30;26.91;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 11:30;25.904;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 11:45;27.633;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 11:45;23.154;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 11:45;23.707;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 11:45;26.91;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 11:45;25.909;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 12:00;27.631;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 12:00;23.163;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 12:00;23.706;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 12:00;26.921;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 12:00;25.905;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 12:15;27.631;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 12:15;23.158;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 12:15;23.713;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 12:15;26.917;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 12:15;25.908;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 12:30;27.631;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 12:30;23.158;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 12:30;23.734;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 12:30;26.919;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 12:30;25.91;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 12:45;27.638;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 12:45;23.159;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 12:45;22.923;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 12:45;26.918;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 12:45;25.92;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 13:00;27.651;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 13:00;23.174;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 13:00;22.932;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 13:00;26.909;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 13:00;25.928;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 13:15;27.661;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 13:15;23.174;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 13:15;23.749;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 13:15;26.906;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 13:15;25.921;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 13:30;27.669;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 13:30;23.172;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 13:30;23.748;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 13:30;26.925;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 13:30;25.923;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 13:45;27.677;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 13:45;23.176;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 13:45;23.755;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 13:45;26.929;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 13:45;25.927;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 14:00;27.684;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 14:00;23.179;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 14:00;23.769;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 14:00;26.949;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 14:00;25.931;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 14:15;27.692;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 14:15;23.179;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 14:15;23.776;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 14:15;26.946;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 14:15;25.941;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 14:30;27.702;Ankdammen;NivÂ;FALSE
A81758FFFE046F4D;2021-11-04 14:30;23.185;Lilljansberget tr‰bro;NivÂ;FALSE
A81758FFFE066012;2021-11-04 14:30;22.897;Bron innan Lilljansberget;NivÂ;FALSE
A81758FFFE045989;2021-11-04 14:30;26.957;Nya tr‰bron Marihems‰ngarna;NivÂ;FALSE
A81758FFFE066024;2021-11-04 14:30;25.936;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE04CDD8;2021-11-04 14:45;27.71;Ankdammen;NivÂ;FALSE
